Fav,Pos,Bib No,Name,Time,Cat Pos,Gen Pos,Swim,T1,Run,Category,Time_seconds,Swim_seconds,T1_seconds,Run_seconds
,1,402, CHONG SOOK LYN,00:58:02,1,1,00:18:11,00:04:38,00:35:12,SprintAquathlon5059F,3482,1091,278,2112
